site_id,date,outdoor_temp,humidity,wind_speed,cloud_cover,possibility_of_rain,season
S8,2024-04-07,33.78,12.73,7.23,5.02,False,Autumn
S8,2024-04-08,30.86,61.89,9.31,74.88,True,Autumn
S8,2024-04-09,41.16,27.89,0.6,9.11,False,Autumn
S8,2024-04-10,24.9,54.76,18.27,23.82,False,Autumn
S8,2024-04-11,32.04,26.3,1.52,72.4,False,Autumn
S8,2024-04-12,18.78,40.56,16.67,93.83,True,Autumn
S8,2024-04-13,5.85,36.63,15.73,62.06,True,Autumn
S8,2024-04-14,19.6,65.65,11.64,33.22,False,Autumn
S8,2024-04-15,22.26,13.88,8.36,3.36,False,Autumn
S8,2024-04-16,30.07,66.57,2.71,49.86,True,Autumn
S8,2024-04-17,37.67,27.38,17.84,94.24,False,Autumn
S8,2024-04-18,35.15,62.2,9.43,11.86,True,Autumn
S8,2024-04-19,39.98,20.71,15.85,29.14,False,Autumn
S8,2024-04-20,20.75,82.93,15.22,48.43,True,Autumn
S8,2024-04-21,31.75,20.96,4.94,9.31,False,Autumn
S8,2024-04-22,9.77,63.46,8.59,73.69,False,Autumn
S8,2024-04-23,8.6,47.09,14.98,96.05,False,Autumn
S8,2024-04-24,31.79,73.41,11.84,52.16,False,Autumn
S8,2024-04-25,31.04,59.84,10.03,90.51,False,Autumn
S8,2024-04-26,40.95,32.67,17.45,54.25,True,Autumn
S8,2024-04-27,41.32,25.81,6.69,91.5,False,Autumn
S8,2024-04-28,17.89,38.74,12.73,52.84,True,Autumn
S8,2024-04-29,26.18,24.99,3.71,17.93,False,Autumn
S8,2024-04-30,35.72,19.15,11.67,1.97,False,Autumn
S8,2024-05-01,11.4,80.64,11.72,76.25,True,Autumn
S8,2024-05-02,37.01,59.19,14.57,91.96,False,Autumn
S8,2024-05-03,25.82,58.78,3.45,58.46,False,Autumn
S8,2024-05-04,13.75,30.44,18.59,86.1,True,Autumn
S8,2024-05-05,8.97,29.38,10.38,74.4,False,Autumn
S8,2024-05-06,10.21,87.56,16.96,23.8,False,Autumn
S8,2024-05-07,24.67,64.02,0.66,95.21,False,Autumn
S8,2024-05-08,20.8,50.16,3.05,64.93,False,Autumn
S8,2024-05-09,21.79,60.99,17.88,38.36,False,Autumn
S8,2024-05-10,20.56,80.26,10.01,92.72,False,Autumn
S8,2024-05-11,36.99,53.7,10.06,0.12,True,Autumn
S8,2024-05-12,8.72,62.28,5.88,70.16,True,Autumn
S8,2024-05-13,31.19,34.37,6.57,39.41,True,Autumn
S8,2024-05-14,42.55,84.73,12.98,55.0,True,Autumn
S8,2024-05-15,43.66,79.53,11.32,47.73,False,Autumn
S8,2024-05-16,18.93,33.93,18.48,64.5,True,Autumn
S8,2024-05-17,21.0,34.47,4.09,55.52,False,Autumn
S8,2024-05-18,42.79,40.44,13.78,33.85,True,Autumn
S8,2024-05-19,21.38,68.44,18.84,56.44,False,Autumn
S8,2024-05-20,36.21,69.44,7.82,80.56,False,Autumn
S8,2024-05-21,32.88,42.68,12.51,12.74,True,Autumn
S8,2024-05-22,24.46,62.81,2.77,24.6,True,Autumn
S8,2024-05-23,19.41,26.87,13.81,17.84,True,Autumn
S8,2024-05-24,39.95,45.25,3.67,92.77,False,Autumn
S8,2024-05-25,36.54,25.29,8.5,70.14,True,Autumn
S8,2024-05-26,14.73,13.13,12.57,5.32,True,Autumn
S8,2024-05-27,38.32,19.27,7.16,17.13,False,Autumn
S8,2024-05-28,19.61,65.4,16.56,71.08,False,Autumn
S8,2024-05-29,32.35,43.49,18.15,56.98,False,Autumn
S8,2024-05-30,43.29,66.0,17.29,43.41,True,Autumn
S8,2024-05-31,12.1,38.53,1.0,43.94,False,Autumn
S8,2024-06-01,30.42,32.27,16.06,20.64,True,Winter
S8,2024-06-02,9.83,30.55,8.38,33.62,True,Winter
S8,2024-06-03,22.9,81.77,10.61,82.95,False,Winter
S8,2024-06-04,26.92,62.59,8.77,23.05,False,Winter
S8,2024-06-05,41.14,83.5,10.91,19.3,False,Winter
S8,2024-06-06,42.96,73.54,7.67,44.08,False,Winter
S8,2024-06-07,17.75,68.48,14.46,6.23,True,Winter
S8,2024-06-08,39.51,83.73,14.39,31.55,False,Winter
S8,2024-06-09,7.95,69.68,15.81,1.85,True,Winter
S8,2024-06-10,41.01,71.21,2.68,95.69,True,Winter
S8,2024-06-11,26.13,55.56,2.64,61.32,False,Winter
S8,2024-06-12,19.63,22.61,14.31,36.83,True,Winter
S8,2024-06-13,10.48,62.46,18.39,23.95,False,Winter
S8,2024-06-14,14.63,51.63,9.62,8.49,False,Winter
S8,2024-06-15,27.24,76.94,8.77,23.59,False,Winter
S8,2024-06-16,23.5,76.67,5.46,90.54,False,Winter
S8,2024-06-17,21.83,82.3,8.97,46.8,True,Winter
S8,2024-06-18,41.36,27.66,1.94,51.36,True,Winter
S8,2024-06-19,41.43,68.26,11.37,61.31,False,Winter
S8,2024-06-20,41.48,43.47,5.97,12.68,False,Winter
S8,2024-06-21,36.14,12.34,11.02,69.37,False,Winter
S8,2024-06-22,7.87,30.67,13.11,75.8,True,Winter
S8,2024-06-23,39.33,80.74,19.06,74.84,False,Winter
S8,2024-06-24,37.06,65.51,1.83,2.14,True,Winter
S8,2024-06-25,10.65,57.5,14.46,67.08,False,Winter
S8,2024-06-26,19.89,42.89,7.51,75.47,False,Winter
S8,2024-06-27,12.08,35.22,13.03,2.01,True,Winter
S8,2024-06-28,10.8,75.99,13.99,69.07,False,Winter
S8,2024-06-29,19.62,71.37,1.07,61.2,False,Winter
S8,2024-06-30,40.63,10.75,8.03,46.26,False,Winter
S8,2024-07-01,24.33,54.4,10.71,65.47,False,Winter
S8,2024-07-02,36.69,76.17,6.79,94.29,False,Winter
S8,2024-07-03,35.44,88.74,14.27,13.43,True,Winter
S8,2024-07-04,13.08,73.1,15.7,77.9,False,Winter
S8,2024-07-05,39.51,51.97,13.19,53.5,False,Winter
S8,2024-07-06,28.37,25.27,7.0,22.05,True,Winter
S8,2024-07-07,21.31,81.23,17.16,85.4,True,Winter
S8,2024-07-08,32.82,89.64,4.55,87.3,True,Winter
S8,2024-07-09,32.96,63.49,16.11,47.22,False,Winter
S8,2024-07-10,19.5,31.48,12.64,22.8,False,Winter
S8,2024-07-11,9.41,41.48,0.15,45.41,False,Winter
S8,2024-07-12,13.22,77.52,12.3,6.59,True,Winter
S8,2024-07-13,35.54,61.23,6.18,78.34,False,Winter
S8,2024-07-14,26.64,22.25,19.69,33.21,False,Winter
S8,2024-07-15,31.28,43.31,4.08,67.96,True,Winter
S8,2024-07-16,14.11,75.97,7.16,14.39,False,Winter
S8,2024-07-17,30.08,26.73,0.23,46.77,False,Winter
S8,2024-07-18,42.86,38.43,4.29,70.55,False,Winter
S8,2024-07-19,11.92,63.6,6.41,84.0,False,Winter
S8,2024-07-20,11.2,87.33,14.16,20.1,True,Winter
S8,2024-07-21,43.25,33.57,17.76,4.67,False,Winter
S8,2024-07-22,31.06,53.12,2.2,7.9,False,Winter
S8,2024-07-23,37.36,12.06,8.95,51.32,True,Winter
S8,2024-07-24,12.6,72.62,2.62,22.2,False,Winter
S8,2024-07-25,41.28,83.51,15.34,53.42,False,Winter
S8,2024-07-26,41.32,12.72,18.19,37.47,False,Winter
S8,2024-07-27,28.96,72.32,4.15,88.96,False,Winter
S8,2024-07-28,22.98,38.28,4.56,81.74,False,Winter
S8,2024-07-29,14.65,12.61,12.14,76.96,False,Winter
S8,2024-07-30,25.53,15.3,11.78,4.5,False,Winter
S8,2024-07-31,30.72,81.25,6.15,96.13,False,Winter
S8,2024-08-01,10.59,64.99,7.03,16.51,True,Winter
S8,2024-08-02,35.54,39.99,8.4,35.04,True,Winter
S8,2024-08-03,13.43,49.84,19.29,80.41,False,Winter
S8,2024-08-04,41.73,55.34,12.99,5.29,False,Winter
S8,2024-08-05,11.22,65.44,5.11,47.29,True,Winter
S8,2024-08-06,20.76,53.47,11.62,53.15,False,Winter
S8,2024-08-07,41.45,21.28,18.9,42.66,False,Winter
S8,2024-08-08,23.44,38.9,3.48,16.59,False,Winter
S8,2024-08-09,22.65,67.63,4.59,10.58,True,Winter
S8,2024-08-10,35.88,85.05,9.35,58.13,False,Winter
S8,2024-08-11,5.3,88.43,0.86,68.75,False,Winter
S8,2024-08-12,32.26,81.84,4.73,21.46,False,Winter
S8,2024-08-13,35.27,52.37,18.95,65.63,True,Winter
S8,2024-08-14,24.85,55.22,14.91,97.9,False,Winter
S8,2024-08-15,39.23,13.1,14.67,33.31,False,Winter
S8,2024-08-16,22.27,82.04,2.01,1.3,True,Winter
S8,2024-08-17,40.66,51.05,15.67,56.21,False,Winter
S8,2024-08-18,29.19,45.61,13.8,76.47,True,Winter
S8,2024-08-19,23.08,78.86,1.83,13.92,False,Winter
S8,2024-08-20,17.21,55.59,19.88,53.98,False,Winter
S8,2024-08-21,5.95,35.03,9.31,72.59,False,Winter
S8,2024-08-22,7.53,86.84,7.81,56.69,False,Winter
S8,2024-08-23,11.0,76.85,6.71,12.23,False,Winter
S8,2024-08-24,25.47,20.88,7.3,60.66,False,Winter
S8,2024-08-25,29.38,69.57,18.04,23.9,True,Winter
S8,2024-08-26,10.49,44.43,11.33,86.11,True,Winter
S8,2024-08-27,29.95,12.53,1.14,50.16,False,Winter
S8,2024-08-28,37.42,65.89,13.07,41.19,False,Winter
S8,2024-08-29,35.06,88.41,17.96,26.12,False,Winter
S8,2024-08-30,15.63,34.31,13.98,30.39,False,Winter
S8,2024-08-31,19.08,67.31,16.51,48.66,False,Winter
S8,2024-09-01,29.25,55.72,14.03,28.32,True,Spring
S8,2024-09-02,14.64,87.64,10.78,45.13,False,Spring
S8,2024-09-03,15.32,78.62,10.29,52.87,False,Spring
S8,2024-09-04,26.08,68.97,2.31,46.61,False,Spring
S8,2024-09-05,7.79,73.51,19.88,36.19,False,Spring
S8,2024-09-06,40.83,89.01,12.6,42.39,False,Spring
S8,2024-09-07,11.47,84.34,17.77,14.01,False,Spring
S8,2024-09-08,33.18,51.82,2.2,62.58,True,Spring
S8,2024-09-09,21.38,73.54,2.68,93.93,True,Spring
S8,2024-09-10,29.18,50.0,10.74,38.03,False,Spring
S8,2024-09-11,22.54,84.74,17.86,69.18,True,Spring
S8,2024-09-12,41.98,37.52,2.08,73.63,False,Spring
S8,2024-09-13,6.93,14.33,13.26,68.04,True,Spring
S8,2024-09-14,25.33,25.26,13.37,96.18,True,Spring
S8,2024-09-15,17.16,71.96,4.03,11.68,True,Spring
S8,2024-09-16,39.94,81.56,8.8,37.32,False,Spring
S8,2024-09-17,28.92,16.49,10.76,32.33,True,Spring
S8,2024-09-18,39.28,64.11,14.63,84.15,False,Spring
S8,2024-09-19,20.26,32.54,1.17,79.32,False,Spring
S8,2024-09-20,16.44,69.27,0.16,38.01,True,Spring
S8,2024-09-21,6.32,34.52,16.53,75.38,False,Spring
S8,2024-09-22,11.88,86.21,16.81,68.37,True,Spring
S8,2024-09-23,17.39,36.93,12.4,51.03,True,Spring
S9,2023-09-25,44.63,54.74,14.66,41.35,False,Spring
S9,2023-09-26,10.24,44.87,7.4,27.74,False,Spring
S9,2023-09-27,6.39,78.43,17.1,27.44,False,Spring
S9,2023-09-28,42.65,12.7,6.69,18.14,True,Spring
S9,2023-09-29,10.56,23.49,1.58,44.82,False,Spring
S9,2023-09-30,15.14,78.01,19.86,88.26,False,Spring
S9,2023-10-01,22.01,55.34,16.75,97.58,True,Spring
S9,2023-10-02,29.33,50.77,14.3,26.17,True,Spring
S9,2023-10-03,36.96,12.38,14.32,58.37,False,Spring
S9,2023-10-04,30.2,22.33,13.88,2.18,False,Spring
S9,2023-10-05,25.5,63.71,18.24,66.18,False,Spring
S9,2023-10-06,35.49,73.66,18.91,83.8,False,Spring
S9,2023-10-07,41.16,69.92,3.65,55.65,False,Spring
S9,2023-10-08,11.33,65.47,12.64,0.28,True,Spring
S9,2023-10-09,34.72,35.96,5.83,3.33,False,Spring
S9,2023-10-10,44.18,15.49,16.06,52.01,False,Spring
S9,2023-10-11,19.35,76.81,12.79,52.81,False,Spring
S9,2023-10-12,31.61,37.24,6.39,75.94,False,Spring
S9,2023-10-13,28.38,49.26,18.58,79.22,False,Spring
S9,2023-10-14,25.17,38.46,1.75,13.07,False,Spring
S9,2023-10-15,33.74,53.41,18.93,6.43,True,Spring
S9,2023-10-16,31.75,18.8,18.64,44.23,False,Spring
S9,2023-10-17,40.64,47.62,11.06,32.02,False,Spring
S9,2023-10-18,39.47,50.93,11.94,8.12,False,Spring
S9,2023-10-19,21.47,57.55,0.59,33.83,False,Spring
S9,2023-10-20,13.22,22.77,17.88,33.93,False,Spring
S9,2023-10-21,10.46,31.89,5.84,33.05,False,Spring
S9,2023-10-22,31.57,22.77,19.89,40.47,False,Spring
S9,2023-10-23,24.44,87.79,3.61,15.9,False,Spring
S9,2023-10-24,37.28,57.13,15.94,46.75,True,Spring
S9,2023-10-25,8.83,67.76,16.35,88.53,False,Spring
S9,2023-10-26,29.02,30.91,12.91,39.03,False,Spring
S9,2023-10-27,12.44,45.96,8.46,17.79,True,Spring
S9,2023-10-28,21.03,13.75,5.45,77.08,True,Spring
S9,2023-10-29,17.25,54.9,11.85,71.11,True,Spring
S9,2023-10-30,20.59,53.67,7.67,18.48,False,Spring
S9,2023-10-31,30.39,16.25,10.22,45.01,True,Spring
S9,2023-11-01,42.95,82.28,18.88,66.58,False,Spring
S9,2023-11-02,16.07,83.75,7.09,88.32,True,Spring
S9,2023-11-03,41.88,28.64,9.05,7.82,False,Spring
S9,2023-11-04,39.16,68.3,18.86,11.88,False,Spring
S9,2023-11-05,7.08,77.52,16.93,66.76,False,Spring
S9,2023-11-06,29.2,69.77,11.4,6.38,False,Spring
S9,2023-11-07,13.99,11.63,5.45,98.02,False,Spring
S9,2023-11-08,38.6,30.4,7.8,92.61,False,Spring
S9,2023-11-09,10.96,36.77,7.98,60.15,False,Spring
S9,2023-11-10,32.55,52.42,12.02,84.25,False,Spring
S9,2023-11-11,5.32,80.33,14.23,11.87,False,Spring
S9,2023-11-12,24.41,49.05,7.79,23.73,False,Spring
S9,2023-11-13,43.69,59.4,14.13,22.03,False,Spring
S9,2023-11-14,22.02,68.42,10.66,19.88,False,Spring
S9,2023-11-15,28.39,53.2,4.58,44.33,False,Spring
S9,2023-11-16,8.43,30.6,8.4,27.03,False,Spring
S9,2023-11-17,27.41,78.5,7.19,15.05,False,Spring
S9,2023-11-18,40.49,68.9,18.32,57.05,True,Spring
S9,2023-11-19,22.31,80.09,5.0,44.29,False,Spring
S9,2023-11-20,19.2,54.73,16.02,81.33,False,Spring
S9,2023-11-21,17.75,80.94,12.01,71.52,False,Spring
S9,2023-11-22,25.05,23.64,6.26,58.19,False,Spring
S9,2023-11-23,7.93,50.61,1.74,61.95,True,Spring
S9,2023-11-24,40.22,69.44,15.06,96.45,True,Spring
S9,2023-11-25,12.17,55.72,16.43,52.45,False,Spring
S9,2023-11-26,7.51,56.52,12.94,0.38,False,Spring
S9,2023-11-27,43.0,83.88,11.17,26.58,False,Spring
S9,2023-11-28,28.13,42.29,14.62,53.07,False,Spring
S9,2023-11-29,16.74,75.36,8.13,24.96,False,Spring
S9,2023-11-30,19.84,52.77,11.33,23.82,True,Spring
S9,2023-12-01,40.01,38.8,10.48,24.39,False,Summer
S9,2023-12-02,26.49,15.96,18.12,25.43,False,Summer
S9,2023-12-03,39.11,40.78,5.9,35.78,False,Summer
S9,2023-12-04,7.37,11.12,4.54,34.49,False,Summer
S9,2023-12-05,12.11,70.45,3.56,42.2,True,Summer
S9,2023-12-06,21.87,52.48,13.26,80.97,False,Summer
S9,2023-12-07,14.74,18.13,19.26,42.76,False,Summer
S9,2023-12-08,28.49,56.04,16.47,69.98,False,Summer
S9,2023-12-09,33.64,20.12,1.32,21.76,True,Summer
S9,2023-12-10,32.5,50.03,4.54,67.06,False,Summer
S9,2023-12-11,28.31,29.17,18.61,21.45,False,Summer
S9,2023-12-12,18.7,69.35,7.51,24.29,False,Summer
S9,2023-12-13,6.61,23.66,10.33,36.2,False,Summer
S9,2023-12-14,16.47,85.49,8.05,5.3,True,Summer
S9,2023-12-15,30.69,78.29,0.38,66.15,True,Summer
S9,2023-12-16,36.63,76.08,4.86,88.5,False,Summer
S9,2023-12-17,7.73,55.29,19.88,22.51,True,Summer
S9,2023-12-18,31.62,48.95,0.22,45.74,True,Summer
S9,2023-12-19,43.93,45.17,4.52,2.31,True,Summer
S9,2023-12-20,29.65,76.66,13.21,84.49,True,Summer
S9,2023-12-21,35.21,29.18,4.19,28.69,False,Summer
S9,2023-12-22,21.02,58.16,11.68,13.14,False,Summer
S9,2023-12-23,5.37,86.99,11.6,55.71,False,Summer
S9,2023-12-24,28.18,43.7,15.63,65.6,False,Summer
S9,2023-12-25,35.31,26.56,8.78,93.21,True,Summer
S9,2023-12-26,24.44,60.99,9.38,82.96,True,Summer
S9,2023-12-27,19.07,25.16,12.91,40.71,True,Summer
S9,2023-12-28,37.48,38.14,8.93,65.25,False,Summer
S9,2023-12-29,8.71,43.52,11.97,29.21,True,Summer
S9,2023-12-30,25.28,48.14,5.18,94.59,False,Summer
S9,2023-12-31,37.21,44.11,19.78,8.75,True,Summer
S9,2024-01-01,15.65,19.66,17.69,36.47,False,Summer
S9,2024-01-02,29.51,58.04,9.37,78.36,False,Summer
S9,2024-01-03,22.22,89.21,4.01,57.15,True,Summer
S9,2024-01-04,41.11,24.31,10.74,27.18,False,Summer
S9,2024-01-05,44.09,16.11,0.47,66.39,True,Summer
S9,2024-01-06,26.17,72.54,9.86,8.78,False,Summer
S9,2024-01-07,18.4,53.81,19.23,38.71,False,Summer
S9,2024-01-08,44.82,52.74,9.11,6.19,False,Summer
S9,2024-01-09,27.8,16.77,7.65,16.7,True,Summer
S9,2024-01-10,28.84,13.52,18.85,34.29,True,Summer
S9,2024-01-11,8.06,56.11,8.92,93.2,True,Summer
S9,2024-01-12,42.86,49.77,6.58,59.7,False,Summer
S9,2024-01-13,31.52,70.82,13.09,87.5,False,Summer
S9,2024-01-14,14.96,88.93,8.1,55.05,False,Summer
S9,2024-01-15,25.66,42.89,5.31,5.66,True,Summer
S9,2024-01-16,37.48,25.55,3.01,13.62,False,Summer
S9,2024-01-17,43.6,67.35,14.67,25.16,False,Summer
S9,2024-01-18,21.59,54.69,11.91,75.42,False,Summer
S9,2024-01-19,9.35,77.73,1.02,27.72,False,Summer
S9,2024-01-20,42.88,71.75,7.84,55.7,False,Summer
S9,2024-01-21,7.03,66.91,13.21,37.17,False,Summer
S9,2024-01-22,37.27,14.33,4.21,82.03,False,Summer
S9,2024-01-23,16.5,67.64,15.97,89.71,False,Summer
S9,2024-01-24,23.61,53.49,17.25,98.94,True,Summer
S9,2024-01-25,41.51,38.7,3.69,46.18,True,Summer
S9,2024-01-26,5.79,52.25,1.56,24.38,False,Summer
S9,2024-01-27,27.85,18.53,19.06,24.71,True,Summer
S9,2024-01-28,7.08,84.23,1.39,74.34,False,Summer
S9,2024-01-29,9.96,15.68,1.48,46.93,False,Summer
S9,2024-01-30,34.71,68.87,15.65,83.3,False,Summer
S9,2024-01-31,28.56,25.15,2.16,81.33,False,Summer
S9,2024-02-01,43.11,19.73,0.48,85.41,False,Summer
S9,2024-02-02,6.64,14.94,17.54,21.62,True,Summer
S9,2024-02-03,41.08,63.5,9.32,63.91,False,Summer
S9,2024-02-04,35.85,76.68,13.05,63.83,False,Summer
S9,2024-02-05,18.78,30.05,9.01,75.61,False,Summer
S9,2024-02-06,18.41,12.66,2.07,61.56,True,Summer
S9,2024-02-07,20.56,22.39,14.68,39.82,False,Summer
S9,2024-02-08,32.49,52.3,6.45,37.61,False,Summer
S9,2024-02-09,42.07,33.81,12.44,35.9,True,Summer
S9,2024-02-10,29.85,44.79,14.3,31.72,True,Summer
S9,2024-02-11,44.74,89.85,6.47,37.49,False,Summer
S9,2024-02-12,42.93,29.29,2.43,66.89,False,Summer
S9,2024-02-13,31.32,32.67,9.67,50.26,True,Summer
S9,2024-02-14,41.75,78.06,6.25,19.08,True,Summer
S9,2024-02-15,25.54,36.38,6.36,88.67,False,Summer
S9,2024-02-16,31.54,71.22,6.83,57.36,False,Summer
S9,2024-02-17,36.74,30.08,18.18,96.47,False,Summer
S9,2024-02-18,15.19,57.53,7.45,74.3,False,Summer
S9,2024-02-19,23.39,54.33,16.94,30.6,True,Summer
S9,2024-02-20,6.32,10.91,6.25,73.18,False,Summer
S9,2024-02-21,15.6,64.03,10.96,64.63,False,Summer
S9,2024-02-22,30.12,27.02,18.85,25.22,False,Summer
S9,2024-02-23,12.99,85.04,0.93,89.3,True,Summer
S9,2024-02-24,31.12,41.19,15.92,91.79,False,Summer
S9,2024-02-25,39.2,60.55,14.27,78.94,False,Summer
S9,2024-02-26,35.08,60.71,16.16,64.64,False,Summer
S9,2024-02-27,32.82,26.19,18.9,59.76,False,Summer
S9,2024-02-28,12.67,69.34,13.1,43.02,False,Summer
S9,2024-02-29,11.75,31.46,9.59,81.44,False,Summer
S9,2024-03-01,36.69,50.94,0.29,74.49,False,Autumn
S9,2024-03-02,16.02,70.81,5.25,94.07,False,Autumn
S9,2024-03-03,6.41,87.3,6.64,26.64,False,Autumn
S9,2024-03-04,40.62,15.77,0.69,40.47,False,Autumn
S9,2024-03-05,26.44,22.47,7.49,28.18,False,Autumn
S9,2024-03-06,32.82,32.03,10.59,94.64,True,Autumn
S9,2024-03-07,30.37,78.26,19.59,88.53,True,Autumn
S9,2024-03-08,17.49,62.95,4.88,16.98,False,Autumn
S9,2024-03-09,22.54,83.96,7.87,85.96,False,Autumn
S9,2024-03-10,22.47,52.98,1.13,9.59,False,Autumn
S9,2024-03-11,30.32,72.97,1.06,79.07,False,Autumn
S9,2024-03-12,12.72,53.44,16.08,86.45,False,Autumn
S9,2024-03-13,31.73,36.07,7.63,69.84,True,Autumn
S9,2024-03-14,27.49,22.83,5.77,23.12,False,Autumn
S9,2024-03-15,40.22,84.93,6.31,55.84,False,Autumn
S9,2024-03-16,15.39,27.43,8.25,76.53,True,Autumn
S9,2024-03-17,42.32,29.98,5.81,44.83,False,Autumn
S9,2024-03-18,16.59,58.38,18.35,20.1,False,Autumn
S9,2024-03-19,13.3,59.54,3.63,97.11,True,Autumn
S9,2024-03-20,18.32,33.85,6.44,77.42,True,Autumn
S9,2024-03-21,31.97,38.04,4.58,23.94,False,Autumn
S9,2024-03-22,23.52,81.42,12.4,8.86,False,Autumn
S9,2024-03-23,23.98,78.81,13.98,85.43,True,Autumn
S9,2024-03-24,35.57,21.35,7.58,51.12,False,Autumn
S9,2024-03-25,44.99,59.26,1.8,85.83,False,Autumn
S9,2024-03-26,43.83,27.25,8.5,72.36,True,Autumn
S9,2024-03-27,26.05,48.59,9.88,2.75,False,Autumn
S9,2024-03-28,15.99,40.29,4.54,50.92,False,Autumn
S9,2024-03-29,35.1,50.45,10.1,63.41,True,Autumn
S9,2024-03-30,37.55,50.3,3.18,13.53,False,Autumn
S9,2024-03-31,32.17,84.66,2.78,7.28,True,Autumn
S9,2024-04-01,36.48,48.61,2.87,14.38,False,Autumn
S9,2024-04-02,36.54,83.29,17.12,90.5,False,Autumn
S9,2024-04-03,16.17,49.58,16.2,94.48,True,Autumn
S9,2024-04-04,11.79,46.29,6.38,50.7,False,Autumn
S9,2024-04-05,25.76,51.03,4.03,98.81,True,Autumn
S9,2024-04-06,11.81,44.68,5.69,25.09,True,Autumn
S9,2024-04-07,44.08,55.49,3.62,14.41,False,Autumn
S9,2024-04-08,24.26,81.83,1.68,14.78,False,Autumn
S9,2024-04-09,20.61,27.26,9.68,3.63,False,Autumn
S9,2024-04-10,30.93,77.2,10.86,5.6,False,Autumn
S9,2024-04-11,7.83,66.15,13.71,5.58,False,Autumn
S9,2024-04-12,32.08,79.76,0.03,56.93,False,Autumn
S9,2024-04-13,44.88,60.36,0.35,98.74,False,Autumn
S9,2024-04-14,19.19,35.19,19.53,64.42,True,Autumn
S9,2024-04-15,6.58,22.77,10.3,64.12,False,Autumn
S9,2024-04-16,8.31,40.62,16.47,1.31,True,Autumn
S9,2024-04-17,27.92,11.47,14.59,38.25,False,Autumn
S9,2024-04-18,16.39,72.38,19.8,93.93,True,Autumn
S9,2024-04-19,8.56,73.39,8.58,63.88,False,Autumn
S9,2024-04-20,39.18,14.13,9.63,34.24,False,Autumn
S9,2024-04-21,34.18,70.03,0.62,4.45,True,Autumn
S9,2024-04-22,36.86,12.42,11.45,87.62,True,Autumn
S9,2024-04-23,14.42,45.05,5.21,56.59,False,Autumn
S9,2024-04-24,5.2,35.67,8.88,64.17,False,Autumn
S9,2024-04-25,36.69,89.61,18.63,53.32,False,Autumn
S9,2024-04-26,44.14,45.46,6.75,48.98,False,Autumn
S9,2024-04-27,34.37,45.79,5.38,59.42,False,Autumn
S9,2024-04-28,7.96,49.43,14.36,84.03,False,Autumn
S9,2024-04-29,29.1,80.77,15.63,28.34,True,Autumn
S9,2024-04-30,43.39,10.86,10.75,0.12,False,Autumn
S9,2024-05-01,20.72,83.57,12.13,21.27,False,Autumn
S9,2024-05-02,33.6,15.49,2.64,21.85,True,Autumn
S9,2024-05-03,23.08,19.87,1.53,55.88,True,Autumn
S9,2024-05-04,13.12,87.66,7.42,76.57,False,Autumn
S9,2024-05-05,32.41,54.5,16.01,64.22,False,Autumn
S9,2024-05-06,14.88,27.88,12.31,50.61,True,Autumn
S9,2024-05-07,25.39,32.32,19.49,76.75,False,Autumn
S9,2024-05-08,11.9,27.97,11.84,45.33,True,Autumn
S9,2024-05-09,43.83,82.56,5.31,59.98,True,Autumn
S9,2024-05-10,16.64,65.01,19.73,75.32,False,Autumn
S9,2024-05-11,37.31,63.4,4.85,88.56,True,Autumn
S9,2024-05-12,44.53,75.45,16.84,74.72,False,Autumn
S9,2024-05-13,8.92,83.17,3.42,42.59,False,Autumn
S9,2024-05-14,25.77,60.94,18.55,54.51,False,Autumn
S9,2024-05-15,33.67,58.07,11.77,35.97,False,Autumn
S9,2024-05-16,30.06,55.72,7.72,99.27,True,Autumn
S9,2024-05-17,17.04,81.93,10.01,32.74,True,Autumn
S9,2024-05-18,41.85,11.76,13.83,39.14,False,Autumn
S9,2024-05-19,34.55,80.43,18.24,92.59,False,Autumn
S9,2024-05-20,35.31,46.85,5.17,74.48,True,Autumn
S9,2024-05-21,31.59,27.34,16.39,17.01,False,Autumn
S9,2024-05-22,14.13,31.89,16.71,71.11,False,Autumn
S9,2024-05-23,15.65,54.82,15.51,13.5,False,Autumn
S9,2024-05-24,24.8,16.07,4.17,98.36,False,Autumn
S9,2024-05-25,34.7,35.65,17.13,62.62,False,Autumn
S9,2024-05-26,21.28,85.3,9.83,25.64,False,Autumn
S9,2024-05-27,38.98,87.57,16.69,21.12,False,Autumn
S9,2024-05-28,18.27,28.54,3.16,53.88,True,Autumn
S9,2024-05-29,40.62,17.96,10.14,87.73,False,Autumn
S9,2024-05-30,40.86,23.44,3.9,98.38,True,Autumn
S9,2024-05-31,10.17,64.92,0.33,20.69,True,Autumn
S9,2024-06-01,29.89,39.93,10.27,41.57,False,Winter
S9,2024-06-02,38.54,60.24,14.0,93.45,False,Winter
S9,2024-06-03,11.88,28.52,6.15,81.54,False,Winter
S9,2024-06-04,42.7,29.99,17.68,94.91,False,Winter
S9,2024-06-05,22.86,30.17,13.89,39.48,False,Winter
S9,2024-06-06,41.77,10.71,1.77,88.78,False,Winter
S9,2024-06-07,27.41,24.26,8.7,35.19,True,Winter
S9,2024-06-08,9.74,22.01,11.74,99.31,False,Winter
S9,2024-06-09,14.61,75.79,2.13,13.51,False,Winter
S9,2024-06-10,42.51,85.83,10.55,80.71,False,Winter
S9,2024-06-11,41.89,84.97,3.55,79.12,False,Winter
