building_size,num_floors,num_occupants,insulation_quality,window_type,hvac_efficiency,lighting_efficiency,appliance_efficiency,water_heating_efficiency,renewable_energy,energy_kwh,outdoor_temp,humidity,season,possibility_of_rain
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.77688096,34.52,60.37,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9092750400000007,39.98,20.71,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6301805600000003,28.47,46.91,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.0654446400000004,5.18,78.94,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1997785600000004,10.72,64.16,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.436924,20.5,50.21,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,3.018876000000001,44.5,79.44,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6924979200000005,31.04,59.84,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9327956000000004,40.95,32.67,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.560831280000001,25.61,43.56,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.61247952,27.74,49.11,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7487532800000003,33.36,82.13,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.80597856,35.72,19.15,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6915280000000004,31.0,12.45,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5116078400000004,23.58,82.57,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.42989208,20.21,65.84,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6260584,28.3,41.14,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7293548800000003,32.56,79.37,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3299903200000003,16.09,59.34,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5457975200000007,24.99,48.1,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8098582400000005,35.88,86.11,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.90151568,39.66,10.06,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5086980800000003,23.46,77.03,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3845483200000004,18.34,61.75,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1512825600000003,8.72,62.28,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3074396800000003,15.16,74.05,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8115556000000006,35.95,66.11,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.42067784,19.83,70.76,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8290141600000007,36.67,26.56,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.73929656,32.97,88.45,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.29604312,14.69,38.9,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2892536800000007,14.41,24.69,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8384708800000005,37.06,52.94,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.44686568,20.91,85.25,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.365149920000001,17.54,59.7,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5906563200000003,26.84,58.81,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.88939168,39.16,43.08,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,3.00747944,44.03,53.15,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1146680800000004,7.21,24.79,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.11612296,7.27,13.95,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4078264000000003,19.3,14.28,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.92479376,40.62,17.96,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.287071360000001,14.32,55.09,Autumn,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3168964,15.55,37.86,Autumn,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6883757600000004,30.87,82.47,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.87435792,38.54,60.24,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1837748800000005,10.06,21.86,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2667030400000003,13.48,42.6,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.36248264,17.43,57.57,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9815340800000003,42.96,73.54,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9454045600000005,41.47,23.12,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8978784800000006,39.51,83.73,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7715464,34.3,61.45,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.84089568,37.16,52.65,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4248000000000003,20.0,26.63,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6180565600000003,27.97,17.72,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7182008000000004,32.1,39.44,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.29458824,14.63,51.63,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.827074320000001,36.59,39.55,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.509668,23.5,76.67,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.12485224,7.63,32.14,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.54652496,25.02,64.46,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4854200000000004,22.5,43.31,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.89060408,39.21,59.52,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8147078400000005,36.08,17.08,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4861474400000003,22.53,86.03,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.93958504,41.23,35.19,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.66073304,29.73,66.86,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2082653600000004,11.07,12.04,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4221327200000005,19.89,42.89,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4046741600000003,19.17,89.12,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.56592336,25.82,52.45,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.08581296,6.02,78.63,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9250362400000007,40.63,10.75,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.40079448,19.01,65.31,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.44468336,20.82,72.78,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9182468000000004,40.35,37.98,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.56349856,25.72,12.16,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8978784800000006,39.51,51.97,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2138424000000003,11.3,30.67,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.45656488,21.31,81.23,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9665003200000006,42.34,86.54,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8503524000000007,37.55,58.77,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7373567200000006,32.89,75.89,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.25894368,13.16,52.13,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.31301672,15.39,76.54,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5899288800000004,26.81,63.41,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5858067200000003,26.64,22.25,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.49245192,22.79,73.38,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2819792800000003,14.11,75.97,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4715986400000007,21.93,80.91,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9791092800000003,42.86,38.43,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7620896800000003,33.91,52.52,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.78294296,34.77,13.31,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,3.0050546400000004,43.93,68.16,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9529214400000003,41.78,59.33,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6621879200000005,29.79,60.87,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7887624800000004,35.01,55.92,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7065617600000005,31.62,83.74,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2332408000000004,12.1,13.13,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7839128800000004,34.81,42.42,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.23348328,12.11,72.9,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3442966400000005,16.68,72.61,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,3.01863352,44.49,24.49,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.89666608,39.46,13.1,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5140326400000004,23.68,42.11,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.35399584,17.08,18.35,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6393948000000003,28.85,63.3,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.30525736,15.07,35.19,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.61247952,27.74,48.32,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1367337600000003,8.12,69.9,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.96989504,42.48,35.66,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.67916152,30.49,40.45,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1364912800000004,8.11,40.61,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.46383928,21.61,38.63,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5213070400000004,23.98,58.72,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7361443200000006,32.84,35.43,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.24221256,12.47,17.25,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.817860080000001,36.21,38.06,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.8474426400000006,37.43,26.76,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2877988,14.35,78.18,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.2921634400000004,14.53,69.96,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.50894056,23.47,15.97,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.63648504,28.73,72.5,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.66582512,29.94,43.72,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.9187317600000005,40.37,85.83,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3775164,18.05,80.49,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.88090488,38.81,37.36,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.92115656,40.47,15.03,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.43522664,20.43,31.35,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1942015200000005,10.49,44.43,Winter,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.62993808,28.46,56.49,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.0775686400000004,5.68,27.61,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.4837226400000003,22.43,22.23,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3188362400000004,15.63,34.31,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1044839200000003,6.79,80.25,Winter,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.476690720000001,22.14,12.93,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6939528,31.1,41.49,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.0923599200000003,6.29,47.49,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.0659296,5.2,66.69,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.17892528,9.86,60.54,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1692260800000005,9.46,77.03,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.5603463200000003,25.59,52.04,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.15758704,8.98,82.46,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.09672456,6.47,49.86,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.64739664,29.18,50.0,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7375992000000005,32.9,87.46,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.33677976,16.37,45.3,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1476453600000003,8.57,33.29,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.55404184,25.33,25.26,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.6832836800000006,30.66,11.74,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.90321304,39.73,81.42,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.1541923200000004,8.84,22.17,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.3241708000000005,15.85,20.33,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.92624864,40.68,73.21,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.60641752,27.49,27.15,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.7960368800000004,35.31,18.54,Spring,True
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.33774968,16.41,15.89,Spring,False
333,2,2,0.8,single-pane,0.56,0.8,0.74,0.67,0.42,2.423830080000001,19.96,60.18,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8820575999999999,22.09,67.96,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8191584,14.81,35.67,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7683551999999999,8.93,83.95,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.064016,43.15,81.35,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8101727999999999,13.77,42.15,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9167903999999998,26.11,45.8,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7358688,5.17,82.16,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7429536,5.99,66.35,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8347104,16.61,81.25,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0741248,44.32,29.47,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.91152,25.5,63.71,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8664191999999998,20.28,32.94,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.057104,42.35,44.43,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0086335999999998,36.74,48.34,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8396351999999999,17.18,78.87,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8888831999999999,22.88,14.18,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8044703999999999,13.11,39.39,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9216288,26.67,35.56,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7662816,8.69,76.4,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8926847999999998,23.32,46.61,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0706688,43.92,70.16,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9518688,30.17,38.56,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8248608,15.47,31.62,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8506944,18.46,18.6,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0275552,38.93,39.79,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8441279999999999,17.7,85.44,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9704448,32.32,39.89,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9978336,35.49,62.66,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9336384,28.06,34.76,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9121248,25.57,18.92,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0698048,43.82,25.13,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8202815999999999,14.94,66.05,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8079263999999999,13.51,81.77,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8749727999999999,21.27,16.93,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0794816,44.94,85.26,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8508672,18.48,77.55,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9107424,25.41,60.94,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7901279999999998,11.45,38.05,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8060255999999999,13.29,20.96,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9855648,34.07,53.01,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.035936,39.9,86.3,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8132832,14.13,65.93,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9196415999999998,26.44,21.22,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0719647999999995,44.07,68.35,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0091519999999998,36.8,39.33,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.072224,44.1,65.92,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0101023999999998,36.91,81.74,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7585919999999999,7.8,35.69,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9021024,24.41,49.05,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0686816,43.69,59.4,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8814527999999999,22.02,68.42,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0263456,38.79,34.7,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.077408,44.7,70.96,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.997488,35.45,51.86,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8955359999999999,23.65,58.09,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9474624,29.66,16.15,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.880848,21.95,70.25,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9090144,25.21,63.5,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0240992,38.53,51.24,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9304416,27.69,76.38,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0118303999999998,37.11,13.52,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.785808,10.95,71.85,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8102591999999998,13.78,64.23,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7977312,12.33,64.35,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9728639999999998,32.6,50.87,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9624096,31.39,82.92,Spring,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8667648,20.32,25.87,Spring,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8068031999999999,13.38,70.74,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9200736,26.49,15.96,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8865504,22.61,11.18,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8805023999999998,21.91,23.88,Summer,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0685087999999998,43.67,87.98,Summer,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9044352,24.68,23.0,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8692703999999999,20.61,84.82,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9605951999999998,31.18,55.36,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7660224,8.66,45.69,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.907632,25.05,63.99,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9023616,24.44,15.98,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8030016,12.94,24.7,Summer,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.9330336,27.99,41.31,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8335007999999999,16.47,85.49,Summer,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7768224,9.91,58.17,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,1.0076832,36.63,76.08,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8919935999999999,23.24,69.48,Summer,False
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.7699968,9.12,51.23,Summer,True
94,2,1,0.88,double-pane,0.6,0.78,0.65,0.71,0.31,0.8298719999999999,16.05,17.07,Summer,False
